ZON_MUN	CODIGO_Z_Valor62	Area_Total_Zona62	Porcentaje
23162_1	1-225000000.0	104.081725786	84.64216770177687
23162_1	16-4600000.0	18.885027798	15.357832298223128
23162_10	12-18000000.0	0.0608454050894	0.0037437869185181134
23162_10	13-30000000.0	1610.4060454087	99.08746728606964
23162_10	9-50000000.0	14.7699726529	0.9087889270118518
23162_11	12-18000000.0	0.45281284287690005	0.01022063813862922
23162_11	12-33900000.0	637.6487038904099	14.392649776944486
23162_11	13-30000000.0	633.6867545938	14.30322287414956
23162_11	14-15100000.0	0.1520218249818	0.0034313515766057918
23162_11	14-18300000.0	1692.776847773	38.20841189179947
23162_11	15-13600000.0	0.090229736457793	0.002036615127388712
23162_11	15-16000000.0	852.405715847697	19.240024893346412
23162_11	16-4600000.0	126.5555214914	2.856540422729911
23162_11	3-50000000.0	0.36765818076400003	0.008298574749826893
23162_11	7-34600000.0	3.472076367783	0.07836976513151474
23162_11	9-50000000.0	482.769063784	10.8967931963062
23162_12	14-18300000.0	94.63378197867	8.723734231876243
23162_12	15-13600000.0	1.786497861868	0.16468677703554485
23162_12	16-4600000.0	988.3649676614	91.11157899108821
23162_13	13-30000000.0	43.9774981772	15.794221502668874
23162_13	15-13600000.0	2.4476107757817998	0.8790428820950784
23162_13	16-4600000.0	232.01139728200002	83.32532662613885
23162_13	9-30000000.0	0.0039231952928899996	0.0014089890972073871
23162_14	11-40500000.0	108.1665668555362	14.706293429465166
23162_14	16-4600000.0	8.340363224547302	1.1339532394730443
23162_14	3-50000000.0	0.227829707093	0.03097565746848211
23162_14	5-40500000.0	0.0340687681411	0.004631979322525642
23162_14	7-105000000.0	461.9160969118014	62.801971611531606
23162_14	9-50000000.0	156.82716923117073	21.322174082739174
23162_15	11-40500000.0	3.7384078717	0.4789316175345695
23162_15	16-4600000.0	776.833960882	99.52106838246543
23162_2	1-225000000.0	396.244886756	32.61701162684166
23162_2	16-4600000.0	27.5158377781	2.264974087307858
23162_2	2-200000000.0	226.429188018	18.63858362615853
23162_2	4-140000000.0	452.677176623	37.262251770608295
23162_2	5-130000000.0	111.974084165	9.217178889083666
23162_3	1-225000000.0	225.638071887	8.33224198411263
23162_3	3-180000000.0	258.717721457	9.553789583158423
23162_3	4-140000000.0	2223.65571565	82.11396843272894
23162_4	16-4600000.0	0.00682799724677	0.0005692671126179891
23162_4	2-200000000.0	752.682355151	62.752999971991756
23162_4	4-140000000.0	37.2563190484	3.106151980581147
23162_4	5-130000000.0	117.876313492	9.827641430199321
23162_4	6-120000000.0	282.991262798	23.593685417102886
23162_4	8-63500000.0	8.62337154274	0.7189519330122678
23162_5	1-70800000.0	1.19462512787027	0.03265073817293993
23162_5	10-47600000.0	1153.7208296554	31.532767773687947
23162_5	16-4600000.0	11.055992775230001	0.3021753995661403
23162_5	2-200000000.0	22.3620661343	0.6111858434274333
23162_5	20-4350000.0	0.050347188847	0.001376057511629267
23162_5	3-50000000.0	2.246516339611296	0.06140036325591613
23162_5	4-140000000.0	1106.88098601	30.252570802062323
23162_5	5-130000000.0	414.17646307	11.320009045181779
23162_5	7-105000000.0	199.82296375389998	5.461434820227527
23162_5	7-34600000.0	0.5206143503395	0.014229102038322582
23162_5	8-63500000.0	740.98581116188	20.252155379689423
23162_5	9-50000000.0	5.782538186256001	0.15804467517861787
23162_6	10-47600000.0	120.296458591	10.969674554626211
23162_6	16-4600000.0	205.1002353245	18.702818511361738
23162_6	7-105000000.0	543.360174441	49.54829385150854
23162_6	9-50000000.0	227.870547452	20.77921308250351
23162_7	16-4600000.0	99.37144910406968	6.856978100806582
23162_7	20-4350000.0	0.519589792066	0.03585351585109666
23162_7	3-50000000.0	1.7243597197029998	0.11898686134217003
23162_7	4-140000000.0	202.651893193	13.983690549345992
23162_7	7-105000000.0	1144.9344942137925	79.00449097265415
23162_8	10-47600000.0	30.862625956781	0.7008512394936864
23162_8	16-4600000.0	254.61791025499	5.782051023441635
23162_8	2-200000000.0	25.3995882065	0.5767925549200882
23162_8	20-4350000.0	1.4845727561721	0.033712771484150666
23162_8	3-180000000.0	589.826688346	13.394218826117879
23162_8	3-50000000.0	0.684403758704	0.0155419445925808
23162_8	4-140000000.0	1112.79676328	25.270208437269844
23162_8	5-130000000.0	243.043258417	5.519205305169862
23162_8	7-34600000.0	1.2652774330498	0.028732851783193927
23162_8	8-63500000.0	408.0443834396	9.266172369861055
23162_8	9-50000000.0	1735.5660776328	39.41251267586604
23162_9	10-47600000.0	472.55511679890003	17.643658189612886
23162_9	11-20000000.0	0.0618498391421	0.002309270140376337
23162_9	11-40500000.0	1269.0656586858418	47.382749453028545
23162_9	12-18000000.0	0.00761652608883	0.0002843761037101914
23162_9	13-30000000.0	343.67437731665	12.83167407640931
23162_9	16-4600000.0	530.9262460634401	19.823044712526208
23162_9	2-200000000.0	35.5441948573	1.3271036592205132
23162_9	20-4350000.0	0.3366580325867	0.012569706776183439
23162_9	5-130000000.0	13.494695833	0.5038476829181581
23162_9	5-40500000.0	0.627556181151	0.023430889564822928
23162_9	7-105000000.0	0.0704305699647	0.0026296464864766327
23162_9	7-34600000.0	0.900203703555	0.03361065383047609
23162_9	9-50000000.0	11.0638449448	0.4130876833823377
23168_1	1-25300000.0	10128.426623765605	80.20995017229194
23168_1	1-30000000.0	0.0010941049342310001	8.664534534120963e-06
23168_1	3-16800000.0	1515.92824065	12.005075730321115
23168_1	4-15700000.0	456.51819710338003	3.6153001055945717
23168_1	5-12000000.0	0.00629764939727	4.987291344662863e-05
23168_1	6-1000000.0	0.014948673884599	0.00011838288728992584
23168_1	6-4300000.0	500.92237842927847	3.9669497056651855
23168_1	7-34600000.0	25.57645439068	0.20254736579190685
23168_2	1-18000000.0	22.748907797262	0.28059143879213067
23168_2	1-25300000.0	1906.4117602286801	23.51421982541007
23168_2	13-13000000.0	1.25049250752	0.015423926942375966
23168_2	19-9800000.0	1.38230445246	0.01704973261227082
23168_2	2-22000000.0	1546.4453060331102	19.07429215064965
23168_2	20-4350000.0	63.2988074366	0.7807453267975922
23168_2	3-16800000.0	1365.14496544	16.838082664291505
23168_2	3-28000000.0	3.01684154029	0.03721057362146069
23168_2	4-15700000.0	2014.18531971	24.84352927569728
23168_2	6-25000000.0	0.829127885729	0.01022669696816733
23168_2	6-4300000.0	1179.6958610168	14.550701155844727
23168_2	7-34600000.0	3.074944538463867	0.037927232372774636
23168_3	1-25300000.0	2140.1255940118813	22.9965901887499
23168_3	13-13000000.0	3.02700372215	0.032526485498270086
23168_3	18-0.0	0.00984867397603	0.00010582833080594923
23168_3	2-22000000.0	1028.33781785	11.049941853346438
23168_3	3-16800000.0	6129.894158278995	65.86840709385557
23168_3	6-1000000.0	0.002240701503367	2.4077322542389366e-05
23168_3	6-4300000.0	4.87690360901	0.05240447289647045
23168_4	1-18000000.0	16.53331890529497	0.45070029762117697
23168_4	1-25300000.0	453.69848168811126	12.367876159554408
23168_4	13-13000000.0	3.8107239035743	0.1038808001787847
23168_4	18-0.0	0.09403569325115	0.0025634245113202135
23168_4	2-22000000.0	157.18547031734485	4.284895165910313
23168_4	3-16800000.0	415.637053454	11.330316965827905
23168_4	4-15700000.0	2602.884547986848	70.95495146322561
23168_4	5-12000000.0	9.991104222802155	0.27235872437801933
23168_4	6-25000000.0	5.83343002693	0.15902001675221153
23168_4	6-4300000.0	2.693934417	0.07343698204024754
23168_5	1-25300000.0	677.663886288	11.937178231266229
23168_5	3-16800000.0	842.3417060729998	14.838009344279742
23168_5	4-15700000.0	13.9454802558	0.24565228677884848
23168_5	5-9800000.0	445.1677246083	7.841714128467079
23168_5	6-1000000.0	0.0009359691627950001	1.6487274799980436e-05
23168_5	6-4300000.0	3697.7988246022664	65.1374295219333
23168_6	1-25300000.0	109.134259455	0.648952671058588
23168_6	13-4400000.0	41.06382519063	0.2441806924280308
23168_6	5-9800000.0	229.259784828	1.3632634744893706
23168_6	6-4300000.0	16437.524989534784	97.743603162024
23168_7	1-25300000.0	1293.91526297	24.445512483943407
23168_7	3-16800000.0	234.570066113	4.431654563191996
23168_7	4-15700000.0	21.7747126843	0.4113824343771405
23168_7	5-9800000.0	78.8273239281	1.4892585212551877
23168_7	6-1000000.0	2.2336387078e-05	4.2199396265573e-07
23168_7	6-4300000.0	3663.97105703	69.2221915752383
23168_8	1-25300000.0	1854.32889058	44.42681658406167
23168_8	20-4350000.0	25.1805691945	0.6032870084531867
23168_8	3-16800000.0	390.218103036	9.349014718709594
23168_8	4-15700000.0	87.73403606409998	2.10197012417796
23168_8	6-1000000.0	0.000103733942521	2.485302829144072e-06
23168_8	6-4300000.0	1816.43378025	43.51890907929475
